Date,Activity,Activity type,Unit,Amount planned
2025-08-07,Terrain leveling,Building,m3,2286.85215186615
2025-06-01,Terrain leveling,Building,m3,1915.878371937137
2025-01-09,Ballast,Railway,m3,2538.9080773754245
2025-01-21,Ballast,Railway,m3,1184.6303915247213
2025-12-17,Subbase application,Road,m2,3263.7584679885385
2025-08-11,Subbase application,Road,m2,992.1625772684195
2025-10-20,Coat preparation,Road,L,2383.049866757251
2025-08-21,Iron mining,Railway,m3,2219.487092906605
2025-04-19,Terrain leveling,Building,m3,4396.363202202922
2025-04-27,Cement making,Building,m3,4210.618510771162
2025-07-17,Removing trees,Building,m2,1172.6227856929984
2025-09-17,Terrain leveling,Building,m3,3760.4825425561953
2025-03-11,Ballast,Railway,m3,4508.318519019561
2025-01-29,Ballast,Railway,m3,3716.4788027188506
2025-03-01,Anchorage,Railway,m2,1583.1805777230402
2025-11-04,Cement making,Building,m3,1509.217420003834
2025-07-22,Pavement,Road,m2,3494.7884391579237
2025-11-21,Terrain leveling,Building,m3,4611.093386274097
2025-09-23,Ballast,Railway,m3,4998.179839188613
2025-04-03,Anchorage,Railway,m2,1223.3343878584851
2025-01-06,Coat preparation,Road,L,1064.2650732692132
2025-03-16,Walling,Building,m2,867.0728043201242
2025-07-14,Cement making,Building,m3,4723.024194703431
2025-09-29,Cement making,Building,m3,3252.8142984666565
2025-06-13,Laying steel rail,Railway,m,117.24762179894877
2025-01-17,Anchorage,Railway,m2,123.27221085655981
2025-09-04,Foundation pouring,Building,m3,2675.0088186241187
2025-01-12,Terrain leveling,Building,m3,3301.6144879222848
2025-07-29,Terrain leveling,Building,m3,2651.0379967702756
2025-08-04,Walling,Building,m2,3072.3485713283953
2025-04-19,Terrain leveling,Building,m3,2997.497981180269
2025-10-08,Iron mining,Railway,m3,1213.8144044280664
2025-09-17,Foundation pouring,Building,m3,4034.007358687372
2025-01-09,Ballast,Railway,m3,2474.9233355469337
2025-01-30,Ballast,Railway,m3,797.6459833234295
2025-09-26,Pavement,Road,m2,1326.5954591427626
2025-09-25,Terrain leveling,Building,m3,4290.53558669997
2025-11-06,Laying steel rail,Railway,m,2249.412870471291
2025-10-24,Pavement,Road,m2,1301.6994622320237
2025-03-26,Subbase application,Road,m2,3269.2967836383173
2025-12-27,Terrain leveling,Building,m3,2679.4320375172156
2025-09-27,Iron mining,Railway,m3,3595.3841412717447
2025-09-16,Coat preparation,Road,L,4160.393023487252
2025-11-04,Terrain leveling,Building,m3,1018.453995737707
2025-03-03,Iron mining,Railway,m3,4333.996220667987
2025-11-11,Removing trees,Building,m2,2710.8288563699566
2025-09-03,Laying steel rail,Railway,m,4419.179203392841
2025-05-13,Pavement,Road,m2,543.1403895190923
2025-04-21,Cement making,Building,m3,60.974875359958716
2025-08-23,Anchorage,Railway,m2,3360.040074178223
2025-02-28,Coat preparation,Road,L,794.0095410987614
2025-06-18,Rolling/Tractor,Road,m2,2493.0940185313516
2025-11-04,Rolling/Tractor,Road,m2,2568.5304904128907
2025-10-18,Removing trees,Building,m2,2338.813059413139
2025-03-28,Walling,Building,m2,3363.1077587392992
2025-07-28,Coat preparation,Road,L,1094.030753334409
2025-04-18,Iron mining,Railway,m3,4409.9303060647135
2025-03-30,Coat preparation,Road,L,1767.4822650508488
2025-03-03,Anchorage,Railway,m2,1598.6584689696892
2025-12-20,Walling,Building,m2,3720.2031776232693
2025-01-10,Walling,Building,m2,4790.022736089772
2025-06-24,Subbase application,Road,m2,4119.845125942547
2025-06-10,Terrain leveling,Building,m3,4819.553548375963
2025-11-26,Rolling/Tractor,Road,m2,2513.683713130903
2025-02-02,Rolling/Tractor,Road,m2,4085.665065687937
2025-08-08,Cement making,Building,m3,3967.3117013840433
2025-03-19,Walling,Building,m2,647.3220914808597
2025-02-21,Iron mining,Railway,m3,4913.010942931427
2025-03-16,Terrain leveling,Building,m3,1479.121213981694
2025-02-28,Terrain leveling,Building,m3,4582.659182694539
2025-02-22,Walling,Building,m2,2892.0919458901894
2025-01-02,Rolling/Tractor,Road,m2,4040.7546682672187
2025-10-11,Pavement,Road,m2,2495.0471435926524
2025-06-09,Walling,Building,m2,2806.5592804041157
2025-03-20,Iron mining,Railway,m3,3483.908360854364
2025-07-21,Anchorage,Railway,m2,2580.2170567655776
2025-09-23,Iron mining,Railway,m3,4467.035329530068
2025-11-15,Walling,Building,m2,1932.5847474941527
2025-06-09,Cement making,Building,m3,3596.963639798897
2025-01-28,Rolling/Tractor,Road,m2,45.90370762383167
2025-11-14,Removing trees,Building,m2,4038.790667896508
2025-08-01,Anchorage,Railway,m2,4812.690791936807
2025-06-14,Rolling/Tractor,Road,m2,1990.2655077875404
2025-08-05,Removing trees,Building,m2,3220.5596627542654
2025-12-27,Subbase application,Road,m2,1727.8589077461836
2025-11-06,Coat preparation,Road,L,2925.2072129865396
2025-10-13,Rolling/Tractor,Road,m2,3808.0005006480783
2025-09-13,Walling,Building,m2,2993.483252920797
2025-04-09,Terrain leveling,Building,m3,4346.436973242817
2025-01-04,Anchorage,Railway,m2,1781.1641105038707
2025-02-05,Pavement,Road,m2,646.3246030330499
2025-04-19,Rolling/Tractor,Road,m2,2890.4902089009806
2025-05-15,Anchorage,Railway,m2,1684.1375231170903
2025-08-25,Subbase application,Road,m2,3772.3151175966477
2025-11-07,Coat preparation,Road,L,2600.5390666974404
2025-06-09,Removing trees,Building,m2,235.31845347603442
2025-07-25,Rolling/Tractor,Road,m2,4311.689137262963
2025-08-24,Cement making,Building,m3,1385.50947093728
2025-12-16,Removing trees,Building,m2,257.5881060081109
2025-10-10,Cement making,Building,m3,125.42604096757503
2025-05-22,Coat preparation,Road,L,4662.400090413862
2025-02-10,Rolling/Tractor,Road,m2,1623.104640284141
2025-05-22,Removing trees,Building,m2,4193.538948528369
2025-07-09,Subbase application,Road,m2,242.04865021227263
2025-09-15,Laying steel rail,Railway,m,3689.818706335284
2025-08-30,Iron mining,Railway,m3,1477.8996971125803
2025-05-08,Terrain leveling,Building,m3,1474.1832747062322
2025-02-13,Rolling/Tractor,Road,m2,945.048268248217
2025-10-01,Cement making,Building,m3,385.37173268706147
2025-02-27,Subbase application,Road,m2,4413.608198008293
2025-07-29,Coat preparation,Road,L,2939.1257067140623
2025-03-30,Coat preparation,Road,L,127.49831985303051
2025-05-27,Removing trees,Building,m2,1268.8655850462083
2025-01-01,Ballast,Railway,m3,3998.180103249968
2025-02-13,Removing trees,Building,m2,1675.699180799647
2025-11-21,Terrain leveling,Building,m3,923.11324748168
2025-03-17,Laying steel rail,Railway,m,1637.5881651103257
2025-02-04,Coat preparation,Road,L,3127.31799225176
2025-08-21,Rolling/Tractor,Road,m2,2058.777253776476
2025-09-09,Iron mining,Railway,m3,2571.547046461546
2025-09-18,Laying steel rail,Railway,m,4876.346196427182
2025-04-14,Iron mining,Railway,m3,659.326911788482
2025-04-30,Iron mining,Railway,m3,46.02646497612217
2025-08-31,Terrain leveling,Building,m3,552.2473903807223
2025-05-17,Laying steel rail,Railway,m,491.1294677736738
2025-12-19,Foundation pouring,Building,m3,1759.9710482418552
2025-09-13,Terrain leveling,Building,m3,4075.371285659241
2025-12-20,Laying steel rail,Railway,m,1496.9663724694865
2025-10-07,Coat preparation,Road,L,733.1920422131377
2025-06-07,Subbase application,Road,m2,3827.302528924474
2025-02-04,Coat preparation,Road,L,1912.4180921106054
2025-03-19,Foundation pouring,Building,m3,1384.1938267908622
2025-01-22,Iron mining,Railway,m3,4728.192033224239
2025-01-24,Walling,Building,m2,1531.4665559653095
2025-02-10,Iron mining,Railway,m3,2140.313948781213
2025-02-05,Coat preparation,Road,L,2105.692666567423
2025-07-16,Walling,Building,m2,2916.63552108249
2025-07-22,Pavement,Road,m2,2263.275590497171
2025-07-10,Cement making,Building,m3,4672.990055050863
2025-04-06,Removing trees,Building,m2,1675.9788035650636
2025-08-16,Ballast,Railway,m3,3347.217940213423
2025-08-31,Terrain leveling,Building,m3,2137.8826899145074
2025-10-02,Terrain leveling,Building,m3,2704.9675086701236
2025-03-02,Foundation pouring,Building,m3,2130.004866432281
2025-02-10,Pavement,Road,m2,4943.762191145081
2025-12-26,Walling,Building,m2,2646.17736031506
2025-11-10,Ballast,Railway,m3,3886.8806218936993
2025-01-02,Foundation pouring,Building,m3,1522.4677295240435
2025-06-22,Rolling/Tractor,Road,m2,1289.299980654649
2025-08-21,Rolling/Tractor,Road,m2,4086.562338303774
2025-02-10,Cement making,Building,m3,1235.5961459067971
2025-07-11,Anchorage,Railway,m2,2404.0762709166484
2025-11-09,Subbase application,Road,m2,1737.448383547706
2025-07-20,Subbase application,Road,m2,4043.5598976614046
2025-03-11,Terrain leveling,Building,m3,4351.287634324461
2025-09-13,Iron mining,Railway,m3,3705.7793798880707
2025-09-18,Laying steel rail,Railway,m,4771.581628503603
2025-06-13,Foundation pouring,Building,m3,2407.237116614962
2025-01-09,Cement making,Building,m3,3921.0482786787766
2025-01-03,Iron mining,Railway,m3,1111.3675632945285
2025-07-02,Removing trees,Building,m2,1486.4029436817343
2025-05-08,Walling,Building,m2,3748.7261977152043
2025-04-28,Cement making,Building,m3,2239.6011480448087
2025-02-06,Ballast,Railway,m3,2742.026047134494
2025-07-12,Rolling/Tractor,Road,m2,4864.370065806428
2025-08-28,Subbase application,Road,m2,3282.1563767490093
2025-06-10,Subbase application,Road,m2,4572.39539449057
2025-06-20,Laying steel rail,Railway,m,2313.33184206324
2025-12-06,Rolling/Tractor,Road,m2,3161.0315225746926
2025-10-05,Iron mining,Railway,m3,4152.102229227185
2025-10-08,Ballast,Railway,m3,624.8514816550022
2025-06-29,Walling,Building,m2,855.8497535416959
2025-11-11,Cement making,Building,m3,3198.68144286907
2025-02-02,Laying steel rail,Railway,m,1388.1929335756015
2025-08-20,Walling,Building,m2,2163.743964937121
2025-03-11,Anchorage,Railway,m2,614.898803643143
2025-04-15,Laying steel rail,Railway,m,1696.8424557206552
2025-05-23,Walling,Building,m2,1564.8167891032776
2025-11-25,Removing trees,Building,m2,1962.6909708440644
2025-08-24,Iron mining,Railway,m3,863.2220516033967
2025-06-11,Anchorage,Railway,m2,4940.937270104176
2025-02-03,Iron mining,Railway,m3,1993.8912143292325
2025-08-12,Foundation pouring,Building,m3,713.4410593870766
2025-12-02,Walling,Building,m2,72.20807116395112
2025-08-25,Cement making,Building,m3,4107.1128381958415
2025-02-07,Anchorage,Railway,m2,4162.461519673866
2025-08-15,Terrain leveling,Building,m3,2358.12833941408
2025-12-12,Walling,Building,m2,2192.9774158152873
2025-03-18,Coat preparation,Road,L,421.52974015134737
2025-09-12,Laying steel rail,Railway,m,3104.4287703328246
2025-10-07,Ballast,Railway,m3,4454.891982368875
2025-07-20,Terrain leveling,Building,m3,1698.0589254379956
2025-05-14,Laying steel rail,Railway,m,1036.5337215555248
2025-06-27,Subbase application,Road,m2,2466.99570444966
2025-04-09,Subbase application,Road,m2,3690.2333506926398
2025-06-15,Laying steel rail,Railway,m,2527.5474912475993
2025-09-09,Ballast,Railway,m3,3053.9764051961874
2025-07-20,Foundation pouring,Building,m3,4197.459352441709
2025-12-13,Terrain leveling,Building,m3,2496.208278079161
2025-09-23,Rolling/Tractor,Road,m2,170.54699110275408
2025-11-21,Ballast,Railway,m3,4517.553227623189
2025-05-06,Coat preparation,Road,L,2034.768970453439
2025-07-14,Subbase application,Road,m2,919.0329232867689
2025-09-14,Terrain leveling,Building,m3,3793.366686693332
2025-12-14,Terrain leveling,Building,m3,2431.3811512671423
2025-11-11,Rolling/Tractor,Road,m2,4342.805099674961
2025-07-17,Rolling/Tractor,Road,m2,3417.9043150478456
2025-12-15,Laying steel rail,Railway,m,1600.3550222743052
2025-07-26,Pavement,Road,m2,3941.1353498280378
2025-12-28,Coat preparation,Road,L,4268.626550181426
2025-07-23,Iron mining,Railway,m3,3148.8144003284924
2025-07-09,Pavement,Road,m2,2481.415819012194
2025-01-28,Terrain leveling,Building,m3,2736.9214101478574
2025-11-20,Terrain leveling,Building,m3,3748.968761888798
2025-02-28,Coat preparation,Road,L,1507.86358834702
2025-11-27,Terrain leveling,Building,m3,462.16800541789115
2025-10-25,Foundation pouring,Building,m3,3503.655211605656
2025-07-19,Terrain leveling,Building,m3,2522.0692999609464
2025-07-26,Terrain leveling,Building,m3,3272.0570444066693
2025-02-09,Iron mining,Railway,m3,528.374706241908
2025-04-15,Walling,Building,m2,2855.0800780530744
2025-07-28,Coat preparation,Road,L,4029.4325001306606
2025-02-11,Rolling/Tractor,Road,m2,2582.790083904534
2025-12-29,Subbase application,Road,m2,45.679313995319326
2025-08-26,Coat preparation,Road,L,641.6473231721209
2025-06-14,Rolling/Tractor,Road,m2,1913.4347296329913
2025-08-31,Foundation pouring,Building,m3,2268.2100922913623
2025-03-10,Ballast,Railway,m3,4238.85104939631
2025-04-23,Walling,Building,m2,820.3407778541743
2025-05-18,Pavement,Road,m2,3731.713775746749
2025-10-10,Cement making,Building,m3,3595.36625209137
2025-07-13,Cement making,Building,m3,2031.6592129295614
2025-06-16,Coat preparation,Road,L,1216.1271964044352
2025-11-27,Foundation pouring,Building,m3,2518.069042405034
2025-09-02,Ballast,Railway,m3,481.5346045963531
2025-01-06,Rolling/Tractor,Road,m2,4979.154153588979
2025-06-19,Iron mining,Railway,m3,1490.0646732320772
2025-07-01,Iron mining,Railway,m3,1922.1458777100177
2025-05-25,Laying steel rail,Railway,m,1476.3352075707041
2025-11-23,Walling,Building,m2,2048.5523356875874
2025-06-06,Ballast,Railway,m3,3458.2041629891874
2025-12-28,Cement making,Building,m3,1856.4585632181995
2025-02-03,Anchorage,Railway,m2,4452.230312959619
2025-06-12,Cement making,Building,m3,1623.083696875355
2025-07-26,Rolling/Tractor,Road,m2,2578.269445947457
2025-12-07,Walling,Building,m2,3869.3525934130216
2025-02-02,Iron mining,Railway,m3,2910.7254615752327
2025-08-12,Ballast,Railway,m3,4315.074053664373
2025-03-16,Coat preparation,Road,L,3937.704526226504
2025-08-03,Coat preparation,Road,L,3846.2899211747963
2025-08-16,Walling,Building,m2,4125.0636940589975
2025-06-24,Cement making,Building,m3,980.2010916237331
2025-09-22,Foundation pouring,Building,m3,437.02629767310594
2025-02-10,Subbase application,Road,m2,4119.385205691966
2025-01-05,Walling,Building,m2,2997.4381505335373
2025-04-02,Terrain leveling,Building,m3,4724.273813532336
2025-06-21,Removing trees,Building,m2,66.52382297378412
2025-06-14,Removing trees,Building,m2,2636.4061350244933
2025-10-26,Coat preparation,Road,L,1509.7181377667002
2025-11-18,Anchorage,Railway,m2,3687.0521194390394
2025-07-19,Foundation pouring,Building,m3,3222.196816924188
2025-01-04,Anchorage,Railway,m2,3505.491209567637
2025-12-15,Cement making,Building,m3,1991.4142849011096
2025-07-05,Ballast,Railway,m3,2974.534803445593
2025-08-27,Removing trees,Building,m2,4898.426618311114
2025-01-01,Walling,Building,m2,990.6295691299905
2025-09-29,Ballast,Railway,m3,3117.0837426115527
2025-11-04,Subbase application,Road,m2,4291.81050786525
2025-05-16,Cement making,Building,m3,330.22583330155453
2025-02-07,Rolling/Tractor,Road,m2,2885.4825216876434
2025-11-17,Anchorage,Railway,m2,577.6017958522833
2025-12-22,Pavement,Road,m2,602.978359039425
2025-12-14,Removing trees,Building,m2,1237.013019194793
2025-09-07,Cement making,Building,m3,4139.418722645951
2025-10-12,Rolling/Tractor,Road,m2,4745.705854966153
2025-10-11,Anchorage,Railway,m2,512.8105710968279
2025-07-03,Anchorage,Railway,m2,3242.711093755468
2025-06-10,Pavement,Road,m2,2649.673209254997
2025-01-26,Anchorage,Railway,m2,375.9401644590338
2025-05-06,Cement making,Building,m3,3026.741836814993
2025-04-27,Cement making,Building,m3,3313.5702924279635
2025-01-10,Anchorage,Railway,m2,1267.3281429514038
2025-12-10,Rolling/Tractor,Road,m2,3442.610667438776
2025-09-15,Removing trees,Building,m2,2901.4372045676164
2025-08-14,Anchorage,Railway,m2,4165.466441878454
2025-09-07,Iron mining,Railway,m3,3292.3544741745463
2025-01-01,Walling,Building,m2,2626.5820012309414
2025-02-04,Iron mining,Railway,m3,4947.59877563161
2025-02-16,Coat preparation,Road,L,546.5285124444491
2025-08-11,Cement making,Building,m3,3054.240847508083
2025-04-29,Foundation pouring,Building,m3,2712.7277006924105
2025-11-01,Terrain leveling,Building,m3,2389.8433300514293
2025-10-08,Subbase application,Road,m2,98.7997447165706
2025-01-09,Walling,Building,m2,3589.776062385538
2025-02-05,Subbase application,Road,m2,4254.570589988086
2025-12-17,Anchorage,Railway,m2,4725.389738620503
2025-09-08,Subbase application,Road,m2,4144.239183028349
2025-09-25,Removing trees,Building,m2,4938.340794298471
2025-07-15,Iron mining,Railway,m3,3301.1264783423444
2025-04-17,Coat preparation,Road,L,4453.962671360839
2025-09-07,Walling,Building,m2,1225.721540302645
2025-03-08,Cement making,Building,m3,4177.602392905353
2025-11-20,Terrain leveling,Building,m3,1763.1911620663448
2025-09-15,Foundation pouring,Building,m3,4575.734183611383
2025-11-01,Iron mining,Railway,m3,3562.794901648715
2025-06-06,Cement making,Building,m3,2018.7957163385884
2025-04-10,Removing trees,Building,m2,3122.287628936629
2025-01-26,Terrain leveling,Building,m3,4872.285684851317
2025-04-14,Cement making,Building,m3,3754.8062091943157
2025-01-14,Laying steel rail,Railway,m,570.813582381079
2025-04-30,Iron mining,Railway,m3,4655.215920655231
2025-11-21,Anchorage,Railway,m2,4697.489034923842
2025-03-04,Coat preparation,Road,L,1080.6097928428287
2025-01-09,Coat preparation,Road,L,2766.117152614136
2025-05-19,Pavement,Road,m2,1160.6260599469686
2025-09-21,Ballast,Railway,m3,3310.8695423023846
2025-08-09,Subbase application,Road,m2,3604.4205628862474
2025-06-15,Walling,Building,m2,919.0175362585046
2025-03-29,Terrain leveling,Building,m3,1331.2599479684018
2025-10-26,Pavement,Road,m2,685.426055501338
2025-10-02,Terrain leveling,Building,m3,4001.4785930628864
2025-07-26,Removing trees,Building,m2,4958.168028187937
2025-01-06,Terrain leveling,Building,m3,1416.48498491114
2025-04-29,Pavement,Road,m2,2215.049580600982
2025-07-29,Foundation pouring,Building,m3,3565.043179748377
2025-06-10,Coat preparation,Road,L,40.14488423999929
2025-03-08,Coat preparation,Road,L,1664.468499334711
2025-10-23,Rolling/Tractor,Road,m2,4833.59454905654
2025-05-20,Rolling/Tractor,Road,m2,247.83362913186946
2025-09-15,Subbase application,Road,m2,3509.7860686905124
2025-10-23,Removing trees,Building,m2,4221.820423058353
2025-09-08,Cement making,Building,m3,4738.320619854209
2025-04-17,Foundation pouring,Building,m3,2826.3891950950406
2025-09-10,Laying steel rail,Railway,m,2525.4929683937917
2025-03-12,Cement making,Building,m3,1700.7534502092863
2025-05-20,Foundation pouring,Building,m3,3184.8389207555124
2025-08-18,Ballast,Railway,m3,4355.918206022759
2025-11-01,Pavement,Road,m2,1113.9915765494663
2025-02-24,Foundation pouring,Building,m3,3499.7943937651144
2025-12-14,Cement making,Building,m3,1688.8577622779433
